Order ID;Customer;Employee;Order Date;Required Date;Shipped Date;Ship Via;Freight;Ship Name;Ship Address;Ship City;Ship Region;Ship Postal Code;Ship Country
10827;Bon app';Davolio, Nancy;12-Feb-96;26-Feb-96;08-Mar-96;United Package;Rp64;Bon app';12, rue des Bouchers;Marseille;;13008;France
10828;Rancho grande;Dodsworth, Anne;13-Feb-96;27-Feb-96;06-Mar-96;Speedy Express;Rp91;Rancho grande;Av. del Libertador 900;Buenos Aires;;1010;Argentina
10829;Island Trading;Dodsworth, Anne;13-Feb-96;12-Mar-96;23-Feb-96;Speedy Express;Rp155;Island Trading;"Garden House
Crowther Way";Cowes;Isle of Wight;PO31 7PJ;UK
10830;Tradição Hipermercados;Peacock, Margaret;13-Feb-96;26-Mar-96;21-Feb-96;United Package;Rp82;Tradição Hipermercados;Av. Inês de Castro, 414;São Paulo;SP;05634-030;Brazil
10831;Santé Gourmet;Leverling, Janet;14-Feb-96;13-Mar-96;23-Feb-96;United Package;Rp72;Santé Gourmet;Erling Skakkes gate 78;Stavern;;4110;Norway
10832;La maison d'Asie;Fuller, Andrew;14-Feb-96;13-Mar-96;19-Feb-96;United Package;Rp43;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;France
10833;Ottilies Käseladen;Suyama, Michael;15-Feb-96;14-Mar-96;23-Feb-96;United Package;Rp71;Ottilies Käseladen;Mehrheimerstr. 369;Köln;;50739;Germany
10834;Tradição Hipermercados;Davolio, Nancy;15-Feb-96;14-Mar-96;19-Feb-96;Federal Shipping;Rp30;Tradição Hipermercados;Av. Inês de Castro, 414;São Paulo;SP;05634-030;Brazil
10835;Alfreds Futterkiste;Davolio, Nancy;15-Feb-96;14-Mar-96;21-Feb-96;Federal Shipping;Rp70;Alfred's Futterkiste;Obere Str. 57;Berlin;;12209;Germany
10836;Ernst Handel;King, Robert;16-Feb-96;15-Mar-96;21-Feb-96;Speedy Express;Rp412;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
10837;Berglunds snabbköp;Dodsworth, Anne;16-Feb-96;15-Mar-96;23-Feb-96;Federal Shipping;Rp13;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Sweden
10838;LINO-Delicateses;Leverling, Janet;19-Feb-96;18-Mar-96;23-Feb-96;Federal Shipping;Rp59;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
10839;Tradição Hipermercados;Leverling, Janet;19-Feb-96;18-Mar-96;22-Feb-96;Federal Shipping;Rp35;Tradição Hipermercados;Av. Inês de Castro, 414;São Paulo;SP;05634-030;Brazil
10840;LINO-Delicateses;Peacock, Margaret;19-Feb-96;01-Apr-96;18-Mar-96;United Package;Rp3;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
10841;Suprêmes délices;Buchanan, Steven;20-Feb-96;19-Mar-96;29-Feb-96;United Package;Rp424;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Belgium
10842;Tortuga Restaurante;Davolio, Nancy;20-Feb-96;19-Mar-96;29-Feb-96;Federal Shipping;Rp54;Tortuga Restaurante;Avda. Azteca 123;México D.F.;;05033;Mexico
10843;Victuailles en stock;Peacock, Margaret;21-Feb-96;20-Mar-96;26-Feb-96;United Package;Rp9;Victuailles en stock;2, rue du Commerce;Lyon;;69004;France
10844;Piccolo und mehr;Callahan, Laura;21-Feb-96;20-Mar-96;26-Feb-96;United Package;Rp25;Piccolo und mehr;Geislweg 14;Salzburg;;5020;Austria
10845;QUICK-Stop;Callahan, Laura;21-Feb-96;06-Mar-96;01-Mar-96;Speedy Express;Rp213;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
10846;Suprêmes délices;Fuller, Andrew;22-Feb-96;04-Apr-96;23-Feb-96;Federal Shipping;Rp56;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Belgium
10847;Save-a-lot Markets;Peacock, Margaret;22-Feb-96;07-Mar-96;12-Mar-96;Federal Shipping;Rp488;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10848;Consolidated Holdings;King, Robert;23-Feb-96;22-Mar-96;29-Feb-96;United Package;Rp38;Consolidated Holdings;"Berkeley Gardens
12  Brewery";London;;WX1 6LT;UK
10849;Königlich Essen;Dodsworth, Anne;23-Feb-96;22-Mar-96;01-Mar-96;United Package;Rp1;Königlich Essen;Maubelstr. 90;Brandenburg;;14776;Germany
10850;Victuailles en stock;Davolio, Nancy;23-Feb-96;05-Apr-96;01-Mar-96;Speedy Express;Rp49;Victuailles en stock;2, rue du Commerce;Lyon;;69004;France
10851;Ricardo Adocicados;Buchanan, Steven;26-Feb-96;25-Mar-96;04-Mar-96;Speedy Express;Rp161;Ricardo Adocicados;Av. Copacabana, 267;Rio de Janeiro;RJ;02389-890;Brazil
10852;Rattlesnake Canyon Grocery;Callahan, Laura;26-Feb-96;11-Mar-96;01-Mar-96;Speedy Express;Rp174;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
10853;Blauer See Delikatessen;Dodsworth, Anne;27-Feb-96;26-Mar-96;05-Mar-96;United Package;Rp54;Blauer See Delikatessen;Forsterstr. 57;Mannheim;;68306;Germany
10854;Ernst Handel;Leverling, Janet;27-Feb-96;26-Mar-96;07-Mar-96;United Package;Rp100;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
10855;Old World Delicatessen;Leverling, Janet;27-Feb-96;26-Mar-96;06-Mar-96;Speedy Express;Rp171;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA
10856;Antonio Moreno Taquería;Leverling, Janet;28-Feb-96;27-Mar-96;12-Mar-96;United Package;Rp58;Antonio Moreno Taquería;Mataderos  2312;México D.F.;;05023;Mexico
10857;Berglunds snabbköp;Callahan, Laura;28-Feb-96;27-Mar-96;08-Mar-96;United Package;Rp189;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Sweden
10858;La corne d'abondance;Fuller, Andrew;29-Feb-96;28-Mar-96;05-Mar-96;Speedy Express;Rp53;La corne d'abondance;67, avenue de l'Europe;Versailles;;78000;France
10859;Frankenversand;Davolio, Nancy;29-Feb-96;28-Mar-96;04-Mar-96;United Package;Rp76;Frankenversand;Berliner Platz 43;München;;80805;Germany
10860;France restauration;Leverling, Janet;29-Feb-96;28-Mar-96;06-Mar-96;Federal Shipping;Rp19;France restauration;54, rue Royale;Nantes;;44000;France
10861;White Clover Markets;Peacock, Margaret;01-Mar-96;29-Mar-96;19-Mar-96;United Package;Rp15;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
10862;Lehmanns Marktstand;Callahan, Laura;01-Mar-96;12-Apr-96;04-Mar-96;United Package;Rp53;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;;60528;Germany
10863;HILARIÓN-Abastos;Peacock, Margaret;04-Mar-96;01-Apr-96;19-Mar-96;United Package;Rp30;HILARIÓN-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
10864;Around the Horn;Peacock, Margaret;04-Mar-96;01-Apr-96;11-Mar-96;United Package;Rp3;Around the Horn;"Brook Farm
Stratford St. Mary";Colchester;Essex;CO7 6JX;UK
10865;QUICK-Stop;Fuller, Andrew;04-Mar-96;18-Mar-96;14-Mar-96;Speedy Express;Rp348;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
10866;Berglunds snabbköp;Buchanan, Steven;05-Mar-96;02-Apr-96;14-Mar-96;Speedy Express;Rp109;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Sweden
10867;Lonesome Pine Restaurant;Suyama, Michael;05-Mar-96;16-Apr-96;13-Mar-96;Speedy Express;Rp2;Lonesome Pine Restaurant;89 Chiaroscuro Rd.;Portland;OR;97219;USA
10868;Queen Cozinha;King, Robert;06-Mar-96;03-Apr-96;25-Mar-96;United Package;Rp191;Queen Cozinha;Alameda dos Canàrios, 891;São Paulo;SP;05487-020;Brazil
10869;Seven Seas Imports;Buchanan, Steven;06-Mar-96;03-Apr-96;11-Mar-96;Speedy Express;Rp143;Seven Seas Imports;90 Wadhurst Rd.;London;;OX15 4NB;UK
10870;Wolski  Zajazd;Buchanan, Steven;06-Mar-96;03-Apr-96;15-Mar-96;Federal Shipping;Rp12;Wolski Zajazd;ul. Filtrowa 68;Warszawa;;01-012;Poland
10871;Bon app';Dodsworth, Anne;07-Mar-96;04-Apr-96;12-Mar-96;United Package;Rp112;Bon app';12, rue des Bouchers;Marseille;;13008;France
10872;Godos Cocina Típica;Buchanan, Steven;07-Mar-96;04-Apr-96;11-Mar-96;United Package;Rp175;Godos Cocina Típica;C/ Romero, 33;Sevilla;;41101;Spain
10873;Wilman Kala;Peacock, Margaret;08-Mar-96;05-Apr-96;11-Mar-96;Speedy Express;Rp1;Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland
10874;Godos Cocina Típica;Buchanan, Steven;08-Mar-96;05-Apr-96;13-Mar-96;United Package;Rp20;Godos Cocina Típica;C/ Romero, 33;Sevilla;;41101;Spain
10875;Berglunds snabbköp;Peacock, Margaret;08-Mar-96;05-Apr-96;02-Apr-96;United Package;Rp32;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Sweden
10876;Bon app';King, Robert;11-Mar-96;08-Apr-96;14-Mar-96;Federal Shipping;Rp60;Bon app';12, rue des Bouchers;Marseille;;13008;France
10877;Ricardo Adocicados;Davolio, Nancy;11-Mar-96;08-Apr-96;21-Mar-96;Speedy Express;Rp38;Ricardo Adocicados;Av. Copacabana, 267;Rio de Janeiro;RJ;02389-890;Brazil
10878;QUICK-Stop;Peacock, Margaret;12-Mar-96;09-Apr-96;14-Mar-96;Speedy Express;Rp47;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
10879;Wilman Kala;Leverling, Janet;12-Mar-96;09-Apr-96;14-Mar-96;Federal Shipping;Rp9;Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland
10880;Folk och fä HB;King, Robert;12-Mar-96;23-Apr-96;20-Mar-96;Speedy Express;Rp88;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
10881;Cactus Comidas para llevar;Peacock, Margaret;13-Mar-96;10-Apr-96;20-Mar-96;Speedy Express;Rp3;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;;1010;Argentina
10882;Save-a-lot Markets;Peacock, Margaret;13-Mar-96;10-Apr-96;22-Mar-96;Federal Shipping;Rp23;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10883;Lonesome Pine Restaurant;Callahan, Laura;14-Mar-96;11-Apr-96;22-Mar-96;Federal Shipping;Rp1;Lonesome Pine Restaurant;89 Chiaroscuro Rd.;Portland;OR;97219;USA
10884;Let's Stop N Shop;Peacock, Margaret;14-Mar-96;11-Apr-96;15-Mar-96;United Package;Rp91;Let's Stop N Shop;"87 Polk St.
Suite 5";San Francisco;CA;94117;USA
10885;Suprêmes délices;Suyama, Michael;14-Mar-96;11-Apr-96;20-Mar-96;Federal Shipping;Rp6;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Belgium
10886;Hanari Carnes;Davolio, Nancy;15-Mar-96;12-Apr-96;01-Apr-96;Speedy Express;Rp5;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
10887;Galería del gastrónomo;Callahan, Laura;15-Mar-96;12-Apr-96;18-Mar-96;Federal Shipping;Rp1;Galería del gastronómo;Rambla de Cataluña, 23;Barcelona;;8022;Spain
10888;Godos Cocina Típica;Davolio, Nancy;18-Mar-96;15-Apr-96;25-Mar-96;United Package;Rp52;Godos Cocina Típica;C/ Romero, 33;Sevilla;;41101;Spain
10889;Rattlesnake Canyon Grocery;Dodsworth, Anne;18-Mar-96;15-Apr-96;25-Mar-96;Federal Shipping;Rp281;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
10890;Du monde entier;King, Robert;18-Mar-96;15-Apr-96;20-Mar-96;Speedy Express;Rp33;Du monde entier;67, rue des Cinquante Otages;Nantes;;44000;France
10891;Lehmanns Marktstand;King, Robert;19-Mar-96;16-Apr-96;21-Mar-96;United Package;Rp20;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;;60528;Germany
10892;Maison Dewey;Peacock, Margaret;19-Mar-96;16-Apr-96;21-Mar-96;United Package;Rp120;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;;B-1180;Belgium
10893;Königlich Essen;Dodsworth, Anne;20-Mar-96;17-Apr-96;22-Mar-96;United Package;Rp78;Königlich Essen;Maubelstr. 90;Brandenburg;;14776;Germany
10894;Save-a-lot Markets;Davolio, Nancy;20-Mar-96;17-Apr-96;22-Mar-96;Speedy Express;Rp116;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10895;Ernst Handel;Leverling, Janet;20-Mar-96;17-Apr-96;25-Mar-96;Speedy Express;Rp163;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
10896;Maison Dewey;King, Robert;21-Mar-96;18-Apr-96;29-Mar-96;Federal Shipping;Rp32;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;;B-1180;Belgium
10897;Hungry Owl All-Night Grocers;Leverling, Janet;21-Mar-96;18-Apr-96;27-Mar-96;United Package;Rp604;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland
10898;Océano Atlántico Ltda.;Peacock, Margaret;22-Mar-96;19-Apr-96;05-Apr-96;United Package;Rp1;Océano Atlántico Ltda.;"Ing. Gustavo Moncada 8585
Piso 20-A";Buenos Aires;;1010;Argentina
10899;LILA-Supermercado;Buchanan, Steven;22-Mar-96;19-Apr-96;28-Mar-96;Federal Shipping;Rp1;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
10900;Wellington Importadora;Davolio, Nancy;22-Mar-96;19-Apr-96;03-Apr-96;United Package;Rp2;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brazil
10901;HILARIÓN-Abastos;Peacock, Margaret;25-Mar-96;22-Apr-96;28-Mar-96;Speedy Express;Rp62;HILARIÓN-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
10902;Folk och fä HB;Davolio, Nancy;25-Mar-96;22-Apr-96;02-Apr-96;Speedy Express;Rp44;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
10903;Hanari Carnes;Leverling, Janet;26-Mar-96;23-Apr-96;03-Apr-96;Federal Shipping;Rp37;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
10904;White Clover Markets;Leverling, Janet;26-Mar-96;23-Apr-96;29-Mar-96;Federal Shipping;Rp163;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
10905;Wellington Importadora;Dodsworth, Anne;26-Mar-96;23-Apr-96;05-Apr-96;United Package;Rp14;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brazil
10906;Wolski  Zajazd;Peacock, Margaret;27-Mar-96;10-Apr-96;02-Apr-96;Federal Shipping;Rp26;Wolski Zajazd;ul. Filtrowa 68;Warszawa;;01-012;Poland
10907;Spécialités du monde;Suyama, Michael;27-Mar-96;24-Apr-96;29-Mar-96;Federal Shipping;Rp9;Spécialités du monde;25, rue Lauriston;Paris;;75016;France
10908;Reggiani Caseifici;Peacock, Margaret;28-Mar-96;25-Apr-96;05-Apr-96;United Package;Rp33;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italy
10909;Santé Gourmet;Davolio, Nancy;28-Mar-96;25-Apr-96;09-Apr-96;United Package;Rp53;Santé Gourmet;Erling Skakkes gate 78;Stavern;;4110;Norway
10910;Wilman Kala;Davolio, Nancy;28-Mar-96;25-Apr-96;03-Apr-96;Federal Shipping;Rp38;Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland
10911;Godos Cocina Típica;Leverling, Janet;28-Mar-96;25-Apr-96;04-Apr-96;Speedy Express;Rp38;Godos Cocina Típica;C/ Romero, 33;Sevilla;;41101;Spain
10912;Hungry Owl All-Night Grocers;Fuller, Andrew;28-Mar-96;25-Apr-96;17-Apr-96;United Package;Rp581;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland
10913;Queen Cozinha;Peacock, Margaret;28-Mar-96;25-Apr-96;03-Apr-96;Speedy Express;Rp33;Queen Cozinha;Alameda dos Canàrios, 891;São Paulo;SP;05487-020;Brazil
10914;Queen Cozinha;Suyama, Michael;29-Mar-96;26-Apr-96;01-Apr-96;Speedy Express;Rp21;Queen Cozinha;Alameda dos Canàrios, 891;São Paulo;SP;05487-020;Brazil
10915;Tortuga Restaurante;Fuller, Andrew;29-Mar-96;26-Apr-96;01-Apr-96;United Package;Rp4;Tortuga Restaurante;Avda. Azteca 123;México D.F.;;05033;Mexico
10916;Rancho grande;Davolio, Nancy;29-Mar-96;26-Apr-96;08-Apr-96;United Package;Rp64;Rancho grande;Av. del Libertador 900;Buenos Aires;;1010;Argentina
10917;Romero y tomillo;Peacock, Margaret;01-Apr-96;29-Apr-96;10-Apr-96;United Package;Rp8;Romero y tomillo;Gran Vía, 1;Madrid;;28001;Spain
10918;Bottom-Dollar Markets;Leverling, Janet;01-Apr-96;29-Apr-96;10-Apr-96;Federal Shipping;Rp49;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
10919;LINO-Delicateses;Fuller, Andrew;01-Apr-96;29-Apr-96;03-Apr-96;United Package;Rp20;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
10920;Around the Horn;Peacock, Margaret;02-Apr-96;30-Apr-96;08-Apr-96;United Package;Rp30;Around the Horn;"Brook Farm
Stratford St. Mary";Colchester;Essex;CO7 6JX;UK
10921;Vaffeljernet;Davolio, Nancy;02-Apr-96;14-May-96;08-Apr-96;Speedy Express;Rp176;Vaffeljernet;Smagsløget 45;Århus;;8200;Denmark
10922;Hanari Carnes;Buchanan, Steven;02-Apr-96;30-Apr-96;04-Apr-96;Federal Shipping;Rp63;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
10923;La maison d'Asie;King, Robert;02-Apr-96;14-May-96;12-Apr-96;Federal Shipping;Rp68;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;France
10924;Berglunds snabbköp;Leverling, Janet;03-Apr-96;01-May-96;08-May-96;United Package;Rp152;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Sweden
10925;Hanari Carnes;Leverling, Janet;03-Apr-96;01-May-96;12-Apr-96;Speedy Express;Rp2;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
10926;Ana Trujillo Emparedados y helados;Peacock, Margaret;03-Apr-96;01-May-96;10-Apr-96;Federal Shipping;Rp40;Ana Trujillo Emparedados y helados;Avda. de la Constitución 2222;México D.F.;;05021;Mexico
10927;La corne d'abondance;Peacock, Margaret;04-Apr-96;02-May-96;08-May-96;Speedy Express;Rp20;La corne d'abondance;67, avenue de l'Europe;Versailles;;78000;France
10928;Galería del gastrónomo;Davolio, Nancy;04-Apr-96;02-May-96;17-Apr-96;Speedy Express;Rp1;Galería del gastronómo;Rambla de Cataluña, 23;Barcelona;;8022;Spain
10929;Frankenversand;Suyama, Michael;04-Apr-96;02-May-96;11-Apr-96;Speedy Express;Rp34;Frankenversand;Berliner Platz 43;München;;80805;Germany
10930;Suprêmes délices;Peacock, Margaret;05-Apr-96;17-May-96;17-Apr-96;Federal Shipping;Rp16;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Belgium
10931;Richter Supermarkt;Peacock, Margaret;05-Apr-96;19-Apr-96;18-Apr-96;United Package;Rp14;Richter Supermarkt;Starenweg 5;Genève;;1204;Switzerland
10932;Bon app';Callahan, Laura;05-Apr-96;03-May-96;23-Apr-96;Speedy Express;Rp135;Bon app';12, rue des Bouchers;Marseille;;13008;France
10933;Island Trading;Suyama, Michael;05-Apr-96;03-May-96;15-Apr-96;Federal Shipping;Rp54;Island Trading;"Garden House
Crowther Way";Cowes;Isle of Wight;PO31 7PJ;UK
10934;Lehmanns Marktstand;Leverling, Janet;08-Apr-96;06-May-96;11-Apr-96;Federal Shipping;Rp32;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;;60528;Germany
10935;Wellington Importadora;Peacock, Margaret;08-Apr-96;06-May-96;17-Apr-96;Federal Shipping;Rp48;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brazil
10936;Great Lakes Food Market;Leverling, Janet;08-Apr-96;06-May-96;17-Apr-96;United Package;Rp34;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
10937;Cactus Comidas para llevar;King, Robert;09-Apr-96;23-Apr-96;12-Apr-96;Federal Shipping;Rp32;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;;1010;Argentina
10938;QUICK-Stop;Leverling, Janet;09-Apr-96;07-May-96;15-Apr-96;United Package;Rp32;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
10939;Magazzini Alimentari Riuniti;Fuller, Andrew;09-Apr-96;07-May-96;12-Apr-96;United Package;Rp76;Magazzini Alimentari Riuniti;Via Ludovico il Moro 22;Bergamo;;24100;Italy
10940;Bon app';Callahan, Laura;10-Apr-96;08-May-96;22-Apr-96;Federal Shipping;Rp20;Bon app';12, rue des Bouchers;Marseille;;13008;France
10941;Save-a-lot Markets;King, Robert;10-Apr-96;08-May-96;19-Apr-96;United Package;Rp401;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10942;Reggiani Caseifici;Dodsworth, Anne;10-Apr-96;08-May-96;17-Apr-96;Federal Shipping;Rp18;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italy
10943;B's Beverages;Peacock, Margaret;10-Apr-96;08-May-96;18-Apr-96;United Package;Rp2;B's Beverages;Fauntleroy Circus;London;;EC2 5NT;UK
10944;Bottom-Dollar Markets;Suyama, Michael;11-Apr-96;25-Apr-96;12-Apr-96;Federal Shipping;Rp53;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
10945;Morgenstern Gesundkost;Peacock, Margaret;11-Apr-96;09-May-96;17-Apr-96;Speedy Express;Rp10;Morgenstern Gesundkost;Heerstr. 22;Leipzig;;04179;Germany
10946;Vaffeljernet;Davolio, Nancy;11-Apr-96;09-May-96;18-Apr-96;United Package;Rp27;Vaffeljernet;Smagsløget 45;Århus;;8200;Denmark
10947;B's Beverages;Leverling, Janet;12-Apr-96;10-May-96;15-Apr-96;United Package;Rp3;B's Beverages;Fauntleroy Circus;London;;EC2 5NT;UK
10948;Godos Cocina Típica;Leverling, Janet;12-Apr-96;10-May-96;18-Apr-96;Federal Shipping;Rp23;Godos Cocina Típica;C/ Romero, 33;Sevilla;;41101;Spain
10949;Bottom-Dollar Markets;Fuller, Andrew;12-Apr-96;10-May-96;16-Apr-96;Federal Shipping;Rp74;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
10950;Magazzini Alimentari Riuniti;Davolio, Nancy;15-Apr-96;13-May-96;22-Apr-96;United Package;Rp3;Magazzini Alimentari Riuniti;Via Ludovico il Moro 22;Bergamo;;24100;Italy
10951;Richter Supermarkt;Dodsworth, Anne;15-Apr-96;27-May-96;07-May-96;United Package;Rp31;Richter Supermarkt;Starenweg 5;Genève;;1204;Switzerland
10952;Alfreds Futterkiste;Davolio, Nancy;15-Apr-96;27-May-96;23-Apr-96;Speedy Express;Rp40;Alfred's Futterkiste;Obere Str. 57;Berlin;;12209;Germany
10953;Around the Horn;Dodsworth, Anne;15-Apr-96;29-Apr-96;24-Apr-96;United Package;Rp24;Around the Horn;"Brook Farm
Stratford St. Mary";Colchester;Essex;CO7 6JX;UK
10954;LINO-Delicateses;Buchanan, Steven;16-Apr-96;28-May-96;19-Apr-96;Speedy Express;Rp28;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
10955;Folk och fä HB;Callahan, Laura;16-Apr-96;14-May-96;19-Apr-96;United Package;Rp3;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
10956;Blauer See Delikatessen;Suyama, Michael;16-Apr-96;28-May-96;19-Apr-96;United Package;Rp45;Blauer See Delikatessen;Forsterstr. 57;Mannheim;;68306;Germany
10957;HILARIÓN-Abastos;Callahan, Laura;17-Apr-96;15-May-96;26-Apr-96;Federal Shipping;Rp105;HILARIÓN-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
10958;Océano Atlántico Ltda.;King, Robert;17-Apr-96;15-May-96;26-Apr-96;United Package;Rp50;Océano Atlántico Ltda.;"Ing. Gustavo Moncada 8585
Piso 20-A";Buenos Aires;;1010;Argentina
10959;Gourmet Lanchonetes;Suyama, Michael;17-Apr-96;29-May-96;22-Apr-96;United Package;Rp5;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
10960;HILARIÓN-Abastos;Leverling, Janet;18-Apr-96;02-May-96;08-May-96;Speedy Express;Rp2;HILARIÓN-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
10961;Queen Cozinha;Callahan, Laura;18-Apr-96;16-May-96;29-Apr-96;Speedy Express;Rp104;Queen Cozinha;Alameda dos Canàrios, 891;São Paulo;SP;05487-020;Brazil
10962;QUICK-Stop;Callahan, Laura;18-Apr-96;16-May-96;22-Apr-96;United Package;Rp276;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
10963;Furia Bacalhau e Frutos do Mar;Dodsworth, Anne;18-Apr-96;16-May-96;25-Apr-96;Federal Shipping;Rp3;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;;1675;Portugal
10964;Spécialités du monde;Leverling, Janet;19-Apr-96;17-May-96;23-Apr-96;United Package;Rp87;Spécialités du monde;25, rue Lauriston;Paris;;75016;France
10965;Old World Delicatessen;Suyama, Michael;19-Apr-96;17-May-96;29-Apr-96;Federal Shipping;Rp144;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA
10966;Chop-suey Chinese;Peacock, Margaret;19-Apr-96;17-May-96;08-May-96;Speedy Express;Rp27;Chop-suey Chinese;Hauptstr. 31;Bern;;3012;Switzerland
10967;Toms Spezialitäten;Fuller, Andrew;22-Apr-96;20-May-96;02-May-96;United Package;Rp62;Toms Spezialitäten;Luisenstr. 48;Münster;;44087;Germany
10968;Ernst Handel;Davolio, Nancy;22-Apr-96;20-May-96;01-May-96;Federal Shipping;Rp75;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
10969;Comércio Mineiro;Davolio, Nancy;22-Apr-96;20-May-96;29-Apr-96;United Package;Rp0;Comércio Mineiro;Av. dos Lusíadas, 23;São Paulo;SP;05432-043;Brazil
10970;Bólido Comidas preparadas;Dodsworth, Anne;23-Apr-96;07-May-96;24-May-96;Speedy Express;Rp16;Bólido Comidas preparadas;C/ Araquil, 67;Madrid;;28023;Spain
10971;France restauration;Fuller, Andrew;23-Apr-96;21-May-96;02-May-96;United Package;Rp122;France restauration;54, rue Royale;Nantes;;44000;France
10972;La corne d'abondance;Peacock, Margaret;23-Apr-96;21-May-96;25-Apr-96;United Package;Rp0;La corne d'abondance;67, avenue de l'Europe;Versailles;;78000;France
